T,M5 F1,M5 P1,M5 V1,M5 A1,M5 F2,M5 P2,M5 V2,M5 A2,M5 F3,M5 P3,M5 V3,M5 A3,M5 F4,M5 P4,M5 V4,M5 A4,M5 F5,M5 P5,M5 V5,M5 A5
115.12,7.21314,0.57898,0.04954,-0.21358,7.32243,0.57377,0.05126,0.11605,7.00139,0.58530,-0.03354,-0.51807,6.98773,0.57706,-0.03392,-0.28014,7.33609,0.57377,-0.04535,0.14067
115.16,7.14483,0.58008,0.03849,-0.23528,7.24046,0.57624,0.05183,-0.04605,7.04920,0.58365,-0.04459,-0.28755,6.98089,0.57789,-0.02306,-0.11407,7.41805,0.57185,-0.03544,0.17904
115.20,7.09018,0.58173,0.03163,-0.25791,7.16532,0.57816,0.04535,-0.15443,7.11068,0.58173,-0.05240,-0.12386,6.98089,0.57679,-0.04059,0.05518,7.47270,0.57130,-0.03125,0.23555
115.24,7.06286,0.58283,0.02115,-0.33374,7.09018,0.57981,0.03868,-0.23767,7.17898,0.57926,-0.05297,-0.01125,7.00822,0.57404,-0.03411,0.46024,7.49319,0.56938,-0.02420,0.42677
115.28,7.04920,0.58365,0.00495,-0.40824,7.04237,0.58145,0.02668,-0.32037,7.24729,0.57734,-0.05012,0.00900,7.05603,0.57212,0.00495,0.56412,7.51368,0.56828,0.00438,0.54692
115.32,7.05603,0.58337,-0.01505,-0.39249,7.00822,0.58200,0.01239,-0.37860,7.32926,0.57542,-0.05107,0.00344,7.11751,0.57350,0.05736,-0.27392,7.49319,0.56938,0.03830,0.26876
115.36,7.06969,0.58228,-0.03030,-0.28253,7.00822,0.58255,-0.00457,-0.40149,7.40439,0.57322,-0.05088,0.03811,7.18581,0.58310,-0.02230,-0.96006,7.46587,0.57350,0.02725,-0.03732
115.40,7.11068,0.58063,-0.03773,-0.17150,7.02188,0.58173,-0.02306,-0.33916,7.46587,0.57158,-0.05336,0.20180,7.26095,0.57103,-0.08880,-0.18367,7.41805,0.57158,0.01410,0.10507
115.44,7.16532,0.57898,-0.03964,-0.14080,7.04237,0.58036,-0.03335,-0.22761,7.48636,0.56828,-0.03945,0.46580,7.32926,0.56965,-0.02573,0.42597,7.34975,0.57295,0.03506,0.28729
115.48,7.23363,0.57789,-0.04783,-0.12307,7.10385,0.57898,-0.04040,-0.12280,7.51368,0.56773,-0.00953,0.58688,7.39073,0.57158,-0.00915,0.13326,7.26778,0.57487,0.04783,0.25791
115.52,7.29510,0.57542,-0.05964,0.09753,7.15849,0.57706,-0.04440,0.01376,7.50002,0.56801,0.01296,0.56505,7.43172,0.57103,-0.02916,0.04790,7.17898,0.57706,0.05679,0.16171
115.56,7.35658,0.57158,-0.03887,0.29192,7.23363,0.57514,-0.03983,0.15390,7.47270,0.56883,0.03373,0.53184,7.46587,0.56773,-0.02553,0.34022,7.11068,0.57953,0.05983,0.02567
115.60,7.41805,0.57267,-0.02401,0.23158,7.30193,0.57377,-0.03163,0.25963,7.41805,0.57020,0.06136,0.34975,7.48636,0.56746,0.01067,0.42849,7.04237,0.58145,0.06593,-0.27022
115.64,7.47270,0.57048,-0.02477,0.25130,7.37024,0.57212,-0.01353,0.22668,7.35658,0.57459,0.06860,0.02461,7.48636,0.57020,0.01848,0.31124,6.98773,0.58584,0.04631,-0.70042
115.68,7.48636,0.56993,-0.00915,0.35914,7.43172,0.57322,-0.00724,0.04976,7.30193,0.57651,0.05640,-0.15178,7.46587,0.56911,0.02287,0.40109,6.96040,0.58667,-0.00572,-0.75786
115.72,7.50002,0.56965,0.00724,0.38932,7.47270,0.57212,-0.01467,-0.01482,7.21314,0.57871,0.04993,-0.18090,7.43172,0.57048,0.05564,0.36073,6.94674,0.58420,-0.03201,-0.41843
115.76,7.47953,0.57020,0.03011,0.24706,7.50685,0.57158,-0.01296,0.04684,7.14483,0.58036,0.04440,-0.23078,7.37024,0.57459,0.06574,0.03149,6.96723,0.58283,-0.03144,-0.21385
115.80,7.43172,0.57322,0.02782,0.08271,7.51368,0.57130,-0.01391,0.20577,7.07652,0.58255,0.03411,-0.31481,7.32243,0.57679,0.05240,-0.18804,7.01505,0.58200,-0.03449,-0.29020
115.84,7.37707,0.57240,0.02553,0.15218,7.47953,0.56993,-0.00038,0.45217,7.03554,0.58365,0.01239,-0.26334,7.26095,0.57844,0.04249,-0.22589,7.08335,0.58145,-0.06269,-0.20935
115.88,7.31560,0.57432,0.04173,0.19254,7.44538,0.57075,0.02649,0.58040,7.00139,0.58255,0.01067,-0.16925,7.18581,0.58008,0.03411,-0.23078,7.17215,0.57597,-0.06841,0.20617
115.92,7.24046,0.57624,0.04764,0.09991,7.38390,0.57212,0.05240,0.51900,6.98773,0.58447,0.00896,-0.28147,7.13800,0.58118,0.02592,-0.26903,7.24046,0.57404,-0.03316,0.33956
115.96,7.15849,0.57844,0.04859,-0.00265,7.30876,0.57487,0.07679,0.21954,7.00139,0.58420,-0.01201,-0.38005,7.09702,0.58228,0.01448,-0.35412,7.33609,0.57459,-0.02306,0.07887
116.00,7.08335,0.58008,0.04611,-0.10944,7.24729,0.57926,0.07565,-0.22020,7.04920,0.58337,-0.03011,-0.28120,7.06286,0.58255,-0.00362,-0.39236,7.41805,0.57322,-0.03468,-0.03811
116.04,7.02871,0.58173,0.04821,-0.36880,7.16532,0.58173,0.05259,-0.50378,7.08335,0.58145,-0.03964,-0.05703,7.06286,0.58200,-0.02001,-0.33665,7.50002,0.57130,-0.03773,0.10507
116.08,6.98773,0.58557,0.01601,-0.58371,7.09702,0.58337,0.02820,-0.58543,7.17215,0.57953,-0.03239,0.13167,7.07652,0.58118,-0.03925,-0.09726,7.55467,0.56965,-0.02744,0.30648
116.12,6.96723,0.58310,-0.01753,-0.39487,7.03554,0.58420,-0.00019,-0.48936,7.24729,0.57871,-0.02153,0.18579,7.10385,0.57734,-0.02496,0.06365,7.56833,0.56883,-0.00838,0.40295
116.16,6.97406,0.58228,-0.01410,-0.21027,7.00822,0.58283,-0.01505,-0.28649,7.32243,0.57844,-0.02401,0.48353,7.15166,0.57953,-0.01982,-0.07318,7.57516,0.56911,0.00896,0.38283
116.20,6.99456,0.58255,-0.01963,-0.29563,6.98773,0.58255,-0.01906,-0.17190,7.39756,0.57706,-0.00362,1.03376,7.19264,0.57679,-0.03239,-0.18910,7.55467,0.56965,0.02325,0.31905
116.24,7.04237,0.58200,-0.04802,-0.18976,6.99456,0.58145,-0.02477,-0.15416,7.45904,0.57542,0.05393,1.33693,7.26095,0.57706,-0.04974,-0.03123,7.51368,0.57103,0.03506,0.23621
116.28,7.11068,0.57706,-0.04364,0.07410,7.02871,0.58063,-0.03125,-0.15416,7.51368,0.57404,0.23648,-1.05322,7.31560,0.57075,-0.02706,-0.01376,7.43855,0.57267,0.04135,0.17229
116.32,7.18581,0.57789,-0.02611,0.01522,7.08335,0.57898,-0.03868,-0.12399,7.52734,0.61548,-0.01925,-3.45078,7.37024,0.57651,-0.03602,-0.27339,7.34975,0.57432,0.04783,0.12188
116.36,7.26778,0.57651,-0.03868,-0.12201,7.15166,0.57734,-0.04154,-0.07980,7.52051,0.57240,-0.27154,-0.88132,7.41122,0.56911,-0.06936,-0.09170,7.26778,0.57651,0.05221,0.03388
116.40,7.35658,0.57459,-0.04745,-0.02263,7.21997,0.57569,-0.04440,-0.04367,7.50002,0.57240,-0.07832,1.65558,7.43172,0.56856,-0.05221,0.31508,7.17215,0.57844,0.05526,-0.14728
116.44,7.43855,0.57212,-0.04402,0.17229,7.29510,0.57377,-0.04611,0.02038,7.44538,0.57322,-0.00381,1.41660,7.43172,0.56526,-0.03792,0.65556,7.09018,0.58173,0.04040,-0.30396
116.48,7.50685,0.57075,-0.03049,0.31018,7.37707,0.57185,-0.04364,0.10772,7.37707,0.57459,0.03735,0.74356,7.43172,0.56526,-0.00343,0.97646,7.04920,0.58200,0.01982,-0.22628
116.52,7.54101,0.56965,-0.01505,0.34234,7.43855,0.57020,-0.03811,0.20842,7.32243,0.57651,0.04116,0.16965,7.40439,0.56389,0.04592,1.01960,6.99456,0.58228,0.01963,-0.11275
116.56,7.57516,0.56965,-0.00152,0.32474,7.49319,0.56856,-0.02649,0.29589,7.24046,0.57789,0.04154,-0.08641,7.35658,0.56718,0.12310,0.12902,6.96723,0.58310,0.02687,-0.33215
116.60,7.55467,0.56965,0.00953,0.32222,7.52051,0.56801,-0.01220,0.33149,7.17215,0.58008,0.03487,-0.28186,7.29510,0.58063,0.05621,-0.72583,6.96040,0.58612,-0.00152,-0.64987
116.64,7.53418,0.57020,0.02420,0.31217,7.53418,0.56773,-0.00038,0.36695,7.09702,0.58145,0.01220,-0.29576,7.24046,0.57130,-0.00514,-0.12055,6.98089,0.58365,-0.04478,-0.53660
116.68,7.47953,0.57158,0.03830,0.22298,7.50002,0.56773,0.01696,0.39289,7.03554,0.58036,0.00381,-0.14755,7.17215,0.57377,0.06041,0.26373,7.02871,0.58090,-0.05374,-0.18698
116.72,7.41122,0.57377,0.04192,0.12995,7.47270,0.56911,0.03354,0.34975,7.00139,0.58118,0.00762,-0.14226,7.11751,0.57953,0.06212,-0.25725,7.08335,0.57898,-0.05107,0.01112
116.76,7.32243,0.57487,0.04516,0.10282,7.41805,0.57048,0.04783,0.22920,6.98089,0.58173,-0.00343,-0.22774,7.06969,0.58118,0.01753,-0.40665,7.15849,0.57706,-0.04935,0.11963
116.80,7.24046,0.57706,0.05317,0.02554,7.34975,0.57322,0.05393,0.05690,7.00139,0.58090,-0.01486,-0.23581,7.04920,0.57844,0.01353,-0.24256,7.24729,0.57487,-0.04230,0.20114
116.84,7.16532,0.57981,0.04802,-0.07080,7.26778,0.57514,0.05069,-0.07397,7.01505,0.58036,-0.02363,-0.20921,7.03554,0.58200,0.01563,-0.34988,7.32243,0.57350,-0.03239,0.23250
116.88,7.09018,0.58090,0.04192,-0.08747,7.19264,0.57734,0.04497,-0.12995,7.07652,0.57898,-0.03106,-0.17878,7.04920,0.58173,-0.01906,-0.34512,7.41122,0.57185,-0.01544,0.09713
116.92,7.02871,0.58228,0.04935,-0.28504,7.13117,0.57871,0.03887,-0.14345,7.12434,0.57789,-0.03792,-0.14120,7.07652,0.57926,-0.02820,-0.03546,7.44538,0.57350,-0.02363,-0.03771
116.96,6.98089,0.58612,0.02858,-0.64829,7.04920,0.58036,0.03449,-0.16594,7.21314,0.57597,-0.04440,-0.05148,7.12434,0.57816,-0.01124,0.05042,7.49319,0.57020,-0.03525,0.17732
117.00,6.96040,0.58584,-0.01906,-0.63889,7.00139,0.58173,0.02534,-0.18685,7.28827,0.57404,-0.04364,0.08972,7.17898,0.57926,-0.01067,-0.15033,7.50685,0.56883,-0.00953,0.40030
117.04,6.97406,0.58310,-0.03602,-0.31508,6.97406,0.58228,0.01772,-0.18328,7.37024,0.57240,-0.03811,0.25553,7.24729,0.57816,-0.02896,-0.24865,7.50685,0.56965,0.01315,0.30648
117.08,6.99456,0.58228,-0.03602,-0.13246,6.97406,0.58283,0.01524,-0.27459,7.41805,0.57075,-0.02515,0.44185,7.31560,0.57651,-0.03983,-0.13498,7.47270,0.57130,0.01029,0.29060
117.12,7.05603,0.58063,-0.04059,-0.08615,7.00822,0.58420,-0.00229,-0.39567,7.47953,0.56965,0.00324,0.48301,7.38390,0.57459,-0.04116,0.03613,7.42489,0.56965,0.02363,0.49200
117.16,7.11068,0.57898,-0.04421,-0.03004,7.04920,0.58283,-0.02382,-0.34935,7.51368,0.57158,0.02077,0.35266,7.44538,0.57295,-0.03411,0.14953,7.37024,0.57185,0.06269,0.39368
117.20,7.18581,0.57706,-0.04554,0.07635,7.09702,0.58173,-0.03335,-0.21980,7.52051,0.57185,0.02649,0.29695,7.49319,0.57185,-0.02553,0.16806,7.30193,0.57597,0.07222,-0.07344
117.24,7.25412,0.57514,-0.04078,0.21186,7.15849,0.58008,-0.03964,-0.11354,7.51368,0.57295,0.04478,0.22959,7.51368,0.57103,-0.02039,0.18500,7.22680,0.57898,0.05012,-0.39302
117.28,7.33609,0.57295,-0.02039,0.16078,7.24046,0.57844,-0.04116,-0.04261,7.47953,0.57597,0.05069,0.07596,7.51368,0.57020,-0.01258,0.25024,7.15849,0.58008,0.02325,-0.31177
117.32,7.41122,0.57432,-0.01753,-0.08509,7.32243,0.57679,-0.04230,-0.00503,7.42489,0.57761,0.04402,0.11248,7.49319,0.57020,-0.00705,0.43722,7.10385,0.57981,0.01887,-0.06908
117.36,7.45904,0.57295,-0.04192,-0.01045,7.39756,0.57487,-0.04002,-0.00013,7.34975,0.57898,0.04631,0.53832,7.47270,0.56828,0.02744,0.47864,7.06286,0.58090,0.02992,-0.08522
117.40,7.49319,0.56938,-0.03278,0.36444,7.45221,0.57377,-0.04116,-0.00185,7.28144,0.58118,0.07756,1.00121,7.41805,0.57295,0.04726,0.15628,7.03554,0.58310,0.02191,-0.32818
117.44,7.49319,0.56911,0.00172,0.45773,7.48636,0.57185,-0.04631,0.14358,7.20631,0.58337,0.12958,1.04210,7.34975,0.57322,0.04097,-0.19386,7.04237,0.58337,-0.00267,-0.44926
117.48,7.48636,0.57075,0.01505,0.30952,7.50685,0.56938,-0.03468,0.39818,7.13800,0.58530,0.28145,-1.39251,7.28827,0.57679,0.01944,-0.27617,7.04920,0.58255,-0.02230,-0.37582
117.52,7.46587,0.57103,0.01391,0.36775,7.51368,0.56856,-0.01010,0.54877,7.06286,0.62508,0.03068,-3.86140,7.20631,0.57404,0.01124,-0.15734,7.07652,0.58118,-0.03259,-0.26704
117.56,7.41122,0.57020,0.04364,0.41935,7.47953,0.56856,0.01639,0.51662,7.02871,0.58886,-0.24353,-1.66035,7.13117,0.57734,0.01277,-0.14384,7.13800,0.58008,-0.04268,-0.16819
117.60,7.34975,0.57487,0.06479,0.11619,7.44538,0.57020,0.03487,0.36947,6.99456,0.58584,-0.10557,0.84003,7.07652,0.57569,0.00076,-0.15205,7.20631,0.57761,-0.04821,-0.03745
117.64,7.28827,0.57706,0.05031,-0.14226,7.37707,0.57158,0.04592,0.20419,7.00139,0.58584,-0.05259,0.83302,7.01505,0.57679,0.00133,-0.15152,7.28144,0.57569,-0.04249,0.02686
117.68,7.21314,0.57844,0.04192,-0.16449,7.32926,0.57404,0.05107,0.04340,7.02871,0.58420,-0.03297,0.36417,6.99456,0.57679,-0.01753,0.02289,7.34975,0.57459,-0.04364,0.06021
117.72,7.16532,0.58008,0.03830,-0.18407,7.23363,0.57597,0.04802,-0.08152,7.05603,0.58310,-0.03640,-0.02832,6.98773,0.57459,-0.01029,0.42544,7.39756,0.57240,-0.04478,0.23171
117.76,7.11068,0.58173,0.03087,-0.26731,7.16532,0.57789,0.04326,-0.17176,7.10385,0.58145,-0.04459,-0.13114,6.99456,0.57432,0.02687,0.49544,7.46587,0.57020,-0.02877,0.44066
117.80,7.06969,0.58283,0.01658,-0.34671,7.10385,0.57953,0.03487,-0.26387,7.19264,0.57926,-0.04783,-0.15813,7.02188,0.57597,0.07203,-0.32699,7.48636,0.56911,0.00629,0.30608
117.84,7.05603,0.58310,0.00038,-0.35676,7.06286,0.58090,0.02096,-0.32050,7.26095,0.57789,-0.05602,-0.16369,7.06969,0.58557,0.00172,-1.12057,7.49319,0.57240,0.00534,-0.01522
117.88,7.04920,0.58283,-0.01448,-0.30251,7.02871,0.58118,0.00724,-0.32633,7.32926,0.57514,-0.06936,0.02792,7.11751,0.57679,-0.08384,-0.49518,7.48636,0.57048,-0.01448,0.08681
117.92,7.06969,0.58173,-0.02458,-0.22695,7.00822,0.58145,-0.00591,-0.30634,7.40439,0.57130,-0.05888,0.33321,7.19264,0.57267,-0.04135,0.26440,7.45221,0.56965,-0.00076,0.47176
117.96,7.11751,0.58063,-0.02954,-0.20471,7.01505,0.58063,-0.01734,-0.27062,7.44538,0.56993,-0.03544,0.49002,7.26778,0.57459,-0.01639,0.10586,7.39756,0.56938,0.03621,0.58847
118.00,7.16532,0.57981,-0.04173,-0.16237,7.04237,0.58008,-0.02820,-0.20141,7.48636,0.56883,-0.01582,0.53872,7.32926,0.57377,-0.03335,-0.11248,7.33609,0.57322,0.06136,0.35345
118.04,7.21997,0.57706,-0.04840,-0.00106,7.10385,0.57844,-0.03754,-0.04407,7.50685,0.56856,0.00610,0.56928,7.39073,0.57158,-0.04916,0.10917,7.26095,0.57542,0.06136,0.11777
118.08,7.28144,0.57514,-0.03830,0.10123,7.16532,0.57651,-0.03373,0.13432,7.49319,0.56883,0.03563,0.45244,7.43172,0.56773,-0.02191,0.32791,7.17898,0.57761,0.06612,-0.04830
118.12,7.34975,0.57459,-0.03735,0.14649,7.23363,0.57514,-0.01753,0.10044,7.46587,0.57212,0.04897,0.18989,7.48636,0.57075,-0.00915,0.28649,7.09702,0.58063,0.06746,-0.38482
118.16,7.40439,0.57212,-0.03354,0.30145,7.30193,0.57597,-0.01906,-0.08800,7.41805,0.57350,0.04459,0.05240,7.50685,0.56773,-0.00877,0.41538,7.04920,0.58475,0.03220,-0.61123
118.20,7.44538,0.57075,-0.00781,0.32209,7.37024,0.57404,-0.03144,-0.12968,7.35658,0.57514,0.04897,0.01535,7.50685,0.56856,0.02191,0.54877,7.00139,0.58310,-0.00076,-0.41803
118.24,7.47270,0.57212,0.00457,0.09726,7.42489,0.57295,-0.03392,-0.03917,7.28144,0.57761,0.04840,-0.05306,7.47270,0.56965,0.04764,0.40374,6.97406,0.58310,-0.00114,-0.21411
118.28,7.47953,0.57240,-0.00877,0.05690,7.47270,0.57158,-0.03849,0.16621,7.20631,0.57926,0.04326,-0.08721,7.43855,0.57295,0.06079,0.09806,6.97406,0.58310,-0.00305,-0.29708
118.32,7.46587,0.57048,-0.00324,0.27869,7.48636,0.56911,-0.02382,0.43523,7.14483,0.58090,0.04059,-0.10983,7.39756,0.57542,0.05088,-0.12148,7.00139,0.58392,-0.02420,-0.39329
118.36,7.42489,0.57130,0.02039,0.37264,7.47953,0.56911,0.00381,0.53541,7.08335,0.58255,0.03602,-0.16012,7.32243,0.57679,0.04345,-0.16025,7.04237,0.58145,-0.05107,-0.15959
118.40,7.37707,0.57267,0.03411,0.30383,7.47953,0.56993,0.02363,0.50590,7.03554,0.58392,0.02820,-0.21067,7.25412,0.57871,0.03868,-0.18963,7.09702,0.57789,-0.03716,0.07887
118.44,7.30876,0.57432,0.04249,0.24481,7.43172,0.57103,0.04192,0.46567,7.02188,0.58502,0.01658,-0.21279,7.18581,0.58008,0.02992,-0.24336,7.18581,0.57871,-0.02687,-0.05214
118.48,7.24046,0.57597,0.05126,0.19082,7.37707,0.57267,0.06879,0.22602,7.00822,0.58502,0.00934,-0.20273,7.14483,0.58118,0.01925,-0.30198,7.26095,0.57706,-0.04288,-0.16091
118.52,7.17215,0.57789,0.06631,-0.05531,7.30876,0.57761,0.06917,-0.20445,7.02871,0.58530,0.00858,-0.36907,7.08335,0.58173,0.00438,-0.31508,7.34292,0.57487,-0.05126,-0.02845
118.56,7.09702,0.58228,0.05717,-0.49042,7.24046,0.57926,0.04421,-0.44013,7.06286,0.58667,-0.01372,-0.63677,7.06286,0.58145,-0.00743,-0.27035,7.44538,0.57240,-0.04726,0.17494
118.60,7.04237,0.58420,0.01162,-0.58596,7.16532,0.58090,0.02230,-0.39262,7.11751,0.58530,-0.05812,-0.53475,7.04920,0.58145,-0.02325,-0.10917,7.49319,0.57075,-0.03297,0.29774
118.64,7.00822,0.58173,-0.00610,-0.31389,7.10385,0.58063,0.00934,-0.23462,7.18581,0.58063,-0.07165,-0.07874,7.06286,0.57844,-0.01544,0.01416,7.54784,0.56993,-0.02039,0.33757
118.68,6.98089,0.58255,0.00057,-0.27525,7.04920,0.58118,0.00838,-0.16753,7.25412,0.57844,-0.05717,0.24058,7.09018,0.58008,-0.00667,-0.16832,7.56833,0.56911,-0.00705,0.37860
118.72,7.00139,0.58365,-0.02592,-0.27326,7.02188,0.58173,-0.00038,-0.19188,7.32243,0.57624,-0.04211,0.31177,7.13800,0.57981,-0.03278,-0.28861,7.55467,0.56911,0.01143,0.37370
118.76,7.02188,0.57981,-0.03697,0.00609,7.00822,0.58118,-0.00972,-0.17693,7.39756,0.57514,-0.02820,0.24971,7.19264,0.57679,-0.04840,-0.06749,7.53418,0.57020,0.02553,0.30608
118.80,7.08335,0.57898,-0.01505,0.05359,7.01505,0.58063,-0.01353,-0.18500,7.45221,0.57432,-0.02287,0.18447,7.25412,0.57350,-0.01829,-0.21464,7.49319,0.57130,0.03602,0.22906
118.84,7.13800,0.57981,-0.01715,-0.21438,7.05603,0.58036,-0.02249,-0.22695,7.47953,0.57322,-0.01620,0.18262,7.30876,0.57871,-0.05469,-0.52138,7.41122,0.57322,0.04268,0.16435
118.88,7.21997,0.57871,-0.04192,-0.28649,7.09702,0.57898,-0.03449,-0.20445,7.50685,0.57295,-0.00819,0.19056,7.34975,0.56965,-0.09890,0.00357,7.32243,0.57459,0.04993,0.07966
118.92,7.29510,0.57569,-0.05259,-0.07781,7.16532,0.57734,-0.04078,-0.13154,7.51368,0.57267,-0.00133,0.20432,7.39073,0.56691,-0.06079,0.70320,7.24729,0.57734,0.05297,-0.07688
118.96,7.38390,0.57377,-0.04592,0.12029,7.23363,0.57569,-0.04535,-0.04168,7.47270,0.57267,0.00819,0.20868,7.42489,0.56526,-0.02096,0.91797,7.16532,0.57953,0.04059,-0.15284
119.00,7.43855,0.57212,-0.03792,0.21438,7.28827,0.57350,-0.04402,0.04909,7.43855,0.57322,0.01925,0.13948,7.43172,0.56526,0.01963,0.83805,7.09018,0.58036,0.03392,-0.09753
119.04,7.50685,0.57075,-0.02877,0.28649,7.37707,0.57212,-0.04059,0.12148,7.37024,0.57487,0.01753,0.10930,7.42489,0.56581,0.06993,0.22470,7.02188,0.58173,0.03563,-0.12267
119.08,7.54101,0.56965,-0.01544,0.34697,7.44538,0.57020,-0.03506,0.20948,7.30193,0.57432,0.02191,0.19426,7.38390,0.57487,0.03697,-0.32474,6.98089,0.58310,0.03697,-0.40705
119.12,7.55467,0.56938,0.00095,0.34578,7.48636,0.56911,-0.02382,0.29470,7.24046,0.57597,0.03887,0.15271,7.36341,0.56911,-0.00343,0.11314,6.95357,0.58639,0.00210,-0.65080
119.16,7.54784,0.56965,0.01696,0.24613,7.51368,0.56828,-0.01105,0.36192,7.15166,0.57816,0.04002,-0.01231,7.30193,0.56965,0.05412,0.41565,6.96723,0.58337,-0.03563,-0.44132
119.20,7.50685,0.57130,0.02153,0.14384,7.52051,0.56801,0.00648,0.39024,7.09018,0.57953,0.03354,-0.10322,7.24729,0.57569,0.06822,-0.04909,6.99456,0.58173,-0.03506,-0.15443
119.24,7.46587,0.57185,0.01753,0.26175,7.49319,0.56883,0.02306,0.35742,7.04237,0.58063,0.02820,-0.12452,7.19947,0.57761,0.03335,-0.22734,7.03554,0.58090,-0.03773,-0.05902
119.28,7.39073,0.57130,0.04154,0.38363,7.46587,0.57020,0.03354,0.34631,7.00139,0.58145,0.02896,-0.24111,7.14483,0.57624,0.03449,-0.11129,7.10385,0.57898,-0.04135,0.02633
119.32,7.30876,0.57514,0.06479,0.16303,7.40439,0.57130,0.04783,0.36708,6.98089,0.58392,0.00934,-0.36338,7.08335,0.58008,0.03945,-0.24349,7.17898,0.57706,-0.03621,0.07569
119.36,7.22680,0.57816,0.05431,-0.07066,7.33609,0.57350,0.07070,0.20670,7.00139,0.58200,-0.00724,-0.33943,7.06969,0.58090,0.01677,-0.38667,7.26095,0.57569,-0.02458,-0.09104
119.40,7.15166,0.57926,0.04573,-0.06339,7.25412,0.57789,0.07203,-0.11857,7.02188,0.58283,-0.01505,-0.34882,7.06286,0.58145,-0.00667,-0.23383,7.32926,0.57651,-0.04288,-0.23515
119.44,7.07652,0.58063,0.05679,-0.20485,7.17898,0.58008,0.05374,-0.28623,7.06969,0.58145,-0.03411,-0.35637,7.07652,0.57898,-0.00286,-0.05730,7.39756,0.57240,-0.06155,0.02924
119.48,7.01505,0.58502,0.04154,-0.56849,7.11751,0.58173,0.04230,-0.29205,7.12434,0.58008,-0.05183,-0.19267,7.11068,0.58118,0.00362,-0.18473,7.45221,0.57020,-0.04821,0.44992
119.52,6.98089,0.58530,-0.00229,-0.63227,7.05603,0.58337,0.03201,-0.30105,7.21314,0.57624,-0.04802,-0.02991,7.13800,0.58063,-0.01810,-0.31508,7.47953,0.56746,-0.01124,0.55685
119.56,6.96723,0.58365,-0.02268,-0.38177,7.00822,0.58447,0.01925,-0.32103,7.28827,0.57679,-0.05050,0.08006,7.19947,0.57926,-0.03106,-0.24613,7.51368,0.56993,0.01391,0.28491
119.60,6.98089,0.58283,-0.02744,-0.20657,6.98089,0.58502,0.00400,-0.29735,7.36341,0.57240,-0.05317,0.39845,7.26095,0.57789,-0.03887,-0.12955,7.50002,0.57048,0.00019,0.22893
119.64,7.00822,0.58173,-0.03411,-0.13802,6.97406,0.58447,-0.00476,-0.26572,7.43172,0.57048,-0.01296,0.56055,7.30876,0.57597,-0.04021,-0.02567,7.46587,0.56856,0.01467,0.51503
119.68,7.05603,0.58008,-0.03964,-0.06352,7.00822,0.58475,-0.01524,-0.27247,7.46587,0.57212,0.01086,0.31045,7.39073,0.57459,-0.03887,0.02832,7.42489,0.57020,0.05717,0.46633
119.72,7.11751,0.57844,-0.04097,0.02991,7.05603,0.58337,-0.02801,-0.24825,7.51368,0.57267,0.00743,0.14424,7.42489,0.57295,-0.03830,0.08310,7.38390,0.57459,0.06936,0.04208
119.76,7.19947,0.57651,-0.03640,0.08403,7.11068,0.58228,-0.03563,-0.21226,7.51368,0.57240,0.00915,0.25328,7.47270,0.57130,-0.03335,0.17362,7.30876,0.57706,0.05126,-0.21173
119.80,7.27461,0.57514,-0.02553,-0.03718,7.17215,0.58063,-0.04497,-0.17785,7.50002,0.57267,0.02611,0.40414,7.47953,0.57020,-0.02401,0.27141,7.23363,0.57816,0.04002,-0.18751
119.84,7.34292,0.57569,-0.03925,-0.13749,7.24729,0.57844,-0.04935,-0.14768,7.46587,0.57404,0.05278,0.30899,7.47953,0.56965,-0.01753,0.47030,7.15849,0.57981,0.03792,-0.15972
119.88,7.41122,0.57212,-0.05317,0.10798,7.32243,0.57679,-0.05545,-0.12227,7.41122,0.57789,0.05793,0.03957,7.47953,0.56746,0.01715,0.55036,7.11751,0.58145,0.03163,-0.21689
119.92,7.44538,0.56965,-0.03087,0.36378,7.39073,0.57432,-0.06555,0.05571,7.34975,0.57926,0.04859,-0.09819,7.43172,0.57130,0.04326,0.25738,7.06969,0.58255,0.02039,-0.28464
119.96,7.48636,0.56965,-0.00686,0.28901,7.45904,0.57075,-0.05660,0.35147,7.27461,0.58118,0.04764,-0.17229,7.37707,0.57240,0.03868,-0.08403,7.04237,0.58310,0.00743,-0.32593
120.00,7.49319,0.57075,-0.01239,0.29311,7.50002,0.56911,-0.03106,0.50484,7.19947,0.58337,0.03925,-0.29946,7.32926,0.57459,0.02401,-0.17931,7.04237,0.58310,-0.00553,-0.35584
120.04,7.49319,0.56773,0.00095,0.57603,7.50685,0.56856,-0.00934,0.48750,7.13117,0.58502,0.01791,-0.29364,7.26095,0.57322,0.02820,-0.29814,7.04920,0.58283,-0.02172,-0.34948
120.08,7.46587,0.56911,0.04821,0.53964,7.50685,0.56856,0.00800,0.43365,7.06969,0.58420,0.00877,-0.15019,7.19264,0.57844,0.00152,-0.38945,7.08335,0.58145,-0.03811,-0.23806
120.12,7.41122,0.57322,0.06136,0.12929,7.47953,0.56911,0.02553,0.35795,7.03554,0.58502,0.01372,-0.16925,7.12434,0.57322,-0.02153,-0.05995,7.12434,0.57926,-0.04288,-0.08443
120.16,7.35658,0.57514,0.04859,-0.09753,7.43855,0.57075,0.03849,0.23833,7.00139,0.58612,0.00191,-0.33056,7.06969,0.57487,-0.00305,0.29430,7.18581,0.57761,-0.03868,-0.04949
