T,M2 F1,M2 P1,M2 V1,M2 A1,M2 F2,M2 P2,M2 V2,M2 A2,M2 F3,M2 P3,M2 V3,M2 A3,M2 F4,M2 P4,M2 V4,M2 A4,M2 F5,M2 P5,M2 V5,M2 A5
99.80,4.18717,0.66432,0.02534,-0.28239,4.30329,0.65856,0.01334,0.11195,4.32378,0.65829,0.01048,0.12346,4.32378,0.65829,0.00991,0.11169,4.36477,0.65746,-0.00343,0.21226
99.84,4.18717,0.66460,0.00267,-0.37846,4.27597,0.65938,0.01734,0.11275,4.30329,0.65829,0.01448,0.13974,4.29646,0.65856,0.01353,0.07106,4.37160,0.65746,0.00476,0.20524
99.88,4.20766,0.66405,-0.01086,-0.31958,4.25548,0.65993,0.02134,0.11949,4.28280,0.65938,0.02039,0.18592,4.25548,0.65938,0.01601,0.02051,4.34427,0.65774,0.01448,0.16025
99.92,4.22815,0.66377,-0.02420,-0.19876,4.22132,0.66076,0.03125,0.01694,4.24182,0.65993,0.02801,0.22324,4.23498,0.65993,0.01582,-0.04420,4.35111,0.65883,0.01906,0.08059
99.96,4.26914,0.66185,-0.02916,-0.01734,4.21449,0.66295,0.02801,-0.20326,4.22132,0.66103,0.04459,0.07821,4.20766,0.66076,0.01258,-0.11182,4.32378,0.65938,0.02020,0.01310
100.00,4.30329,0.66103,-0.02382,0.11777,4.20766,0.66350,0.01220,-0.34869,4.19400,0.66377,0.05031,-0.39673,4.20083,0.66103,0.00629,-0.16025,4.27597,0.66048,0.01963,-0.04248
100.04,4.33061,0.65993,-0.01677,0.17970,4.21449,0.66405,-0.00686,-0.31759,4.19400,0.66734,0.00667,-0.70717,4.18717,0.66130,-0.00114,-0.17732,4.23498,0.66103,0.01658,-0.08284
100.08,4.35111,0.65966,-0.00800,0.19558,4.21449,0.66268,-0.01925,-0.13074,4.20766,0.66405,-0.03239,-0.43788,4.20083,0.66103,-0.01029,-0.13352,4.21449,0.66185,0.01220,-0.08813
100.12,4.36477,0.65938,-0.00133,0.20326,4.23498,0.66185,-0.01544,0.02501,4.22132,0.66268,-0.02839,-0.11883,4.21449,0.66021,-0.01296,-0.05942,4.19400,0.66213,0.00648,-0.01972
100.16,4.35794,0.65938,0.00877,0.19333,4.26231,0.66158,-0.01277,0.07199,4.23498,0.66213,-0.02706,-0.08099,4.23498,0.65993,-0.01372,-0.00953,4.18717,0.66213,0.00781,0.07953
100.20,4.33744,0.66021,0.01582,0.14226,4.28963,0.66076,-0.00819,0.07119,4.25548,0.66130,-0.03830,0.00040,4.26914,0.65911,-0.01334,0.03097,4.19400,0.66213,0.01963,0.00595
100.24,4.31012,0.66076,0.02020,0.08284,4.29646,0.66103,-0.00610,0.04671,4.28963,0.65829,-0.03392,0.20207,4.29646,0.65883,-0.01181,0.07755,4.20766,0.66405,0.02153,-0.33321
100.28,4.27597,0.66185,0.02268,0.01244,4.31012,0.66048,-0.00781,0.09197,4.31695,0.65801,-0.01620,0.28001,4.32378,0.65801,-0.00686,0.11777,4.24865,0.66569,-0.01524,-0.47507
100.32,4.23498,0.66268,0.02191,-0.07543,4.31695,0.65993,0.00038,0.15244,4.32378,0.65746,-0.00667,0.24031,4.34427,0.65829,-0.00114,0.13061,4.27597,0.66213,-0.03754,-0.14768
100.36,4.20766,0.66377,0.01677,-0.17441,4.32378,0.66048,0.00896,0.12108,4.33744,0.65746,0.00248,0.19161,4.33061,0.65801,0.00267,0.16237,4.31695,0.66103,-0.02344,0.13736
100.40,4.19400,0.66405,0.00838,-0.27697,4.30329,0.66103,0.00991,0.10057,4.31695,0.65774,0.00858,0.14702,4.33061,0.65829,0.01181,0.19122,4.34427,0.66076,-0.01544,0.18791
100.44,4.18034,0.66460,-0.00419,-0.37516,4.28963,0.66130,0.01239,0.15192,4.30329,0.65829,0.01220,0.15218,4.31012,0.65911,0.01810,0.19770,4.37843,0.65993,-0.00838,0.19466
100.48,4.18717,0.66432,-0.02858,-0.29986,4.26231,0.66158,0.02191,0.16343,4.28963,0.65856,0.01963,0.16237,4.28280,0.65938,0.03049,0.12174,4.35794,0.65993,-0.00019,0.18539
100.52,4.20766,0.66158,-0.03602,-0.04618,4.24182,0.66240,0.04154,-0.17084,4.26231,0.65966,0.02916,0.06511,4.24865,0.66185,0.03468,-0.11288,4.35111,0.65993,0.00781,0.14834
100.56,4.23498,0.66076,-0.02725,0.10520,4.22132,0.66707,0.01334,-0.59033,4.24182,0.66103,0.03297,-0.19955,4.23498,0.66295,0.01944,-0.30277,4.31695,0.66076,0.01181,0.09276
100.60,4.27597,0.65966,-0.02172,0.12214,4.21449,0.66405,-0.02839,-0.49372,4.20766,0.66350,0.01048,-0.38932,4.20766,0.66322,0.00591,-0.36828,4.31012,0.66076,0.01601,0.01178
100.64,4.31012,0.65911,-0.01753,0.12386,4.21449,0.66322,-0.03659,-0.12770,4.20083,0.66185,-0.01258,-0.25619,4.19400,0.66377,-0.01467,-0.30039,4.25548,0.66213,0.01696,-0.14622
100.68,4.34427,0.65829,-0.01448,0.18791,4.21449,0.66076,-0.03278,0.13881,4.19400,0.66130,-0.01048,-0.08668,4.19400,0.66158,-0.02344,-0.10507,4.21449,0.66295,0.00000,-0.20339
100.72,4.35794,0.65774,-0.00476,0.30449,4.23498,0.66021,-0.01677,0.18791,4.21449,0.66130,-0.01220,-0.06047,4.21449,0.66130,-0.01848,-0.00648,4.19400,0.66158,-0.00610,-0.10745
100.76,4.37160,0.65774,0.00972,0.39977,4.24865,0.65993,-0.01258,0.09104,4.22132,0.66048,-0.01563,-0.04142,4.22815,0.66048,-0.02001,0.00159,4.18717,0.66213,-0.00495,-0.07344
100.80,4.34427,0.65801,0.03411,0.31442,4.28280,0.65938,-0.01258,0.04909,4.24182,0.65993,-0.01696,0.00450,4.24182,0.65966,-0.01982,0.02607,4.18034,0.66158,-0.01067,-0.06669
100.84,4.33744,0.66103,0.04402,0.01442,4.30329,0.65883,-0.01162,0.07596,4.28280,0.65911,-0.01715,0.10586,4.27597,0.65883,-0.01887,0.06881,4.19400,0.66103,-0.01124,-0.05015
100.88,4.31012,0.66240,0.03278,-0.22867,4.31695,0.65829,-0.00667,0.11936,4.31012,0.65829,-0.00934,0.22880,4.31012,0.65801,-0.01410,0.11208,4.21449,0.66076,-0.01391,-0.04671
100.92,4.27597,0.66377,0.01696,-0.26254,4.32378,0.65829,-0.00095,0.14596,4.33061,0.65829,0.00114,0.34035,4.32378,0.65774,-0.00934,0.13934,4.25548,0.65993,-0.01601,-0.01641
100.96,4.23498,0.66350,0.00629,-0.15205,4.32378,0.65829,0.00457,0.17388,4.33744,0.65801,0.02134,0.33969,4.34427,0.65719,-0.00286,0.15959,4.28963,0.65938,-0.01601,0.03255
101.00,4.20083,0.66377,0.00743,-0.08654,4.32378,0.65856,0.01181,0.20471,4.34427,0.66021,0.03430,0.16515,4.35111,0.65746,0.00476,0.14689,4.33744,0.65856,-0.01334,0.08429
101.04,4.18034,0.66432,0.00419,-0.12889,4.31012,0.65883,0.02611,0.11526,4.32378,0.66076,0.04268,-0.17719,4.33061,0.65774,0.00877,0.12955,4.35794,0.65829,-0.00915,0.13246
101.08,4.18717,0.66432,-0.00343,-0.16793,4.28963,0.66130,0.02553,-0.07080,4.30329,0.66515,0.01753,-0.42981,4.31012,0.65801,0.01544,0.09885,4.36477,0.65774,-0.00267,0.17891
101.12,4.19400,0.66405,-0.01181,-0.15019,4.26231,0.66130,0.01486,-0.13696,4.27597,0.66240,-0.01277,-0.21027,4.28280,0.65911,0.01848,0.02567,4.36477,0.65801,0.00572,0.21715
101.16,4.22132,0.66322,-0.01658,-0.09726,4.23498,0.66213,0.01067,-0.10944,4.24865,0.66213,-0.00076,0.06312,4.24865,0.65966,0.01715,-0.04221,4.35794,0.65829,0.01353,0.27181
101.20,4.24865,0.66268,-0.01944,-0.04460,4.21449,0.66213,0.00724,-0.09276,4.23498,0.66268,0.00667,0.03560,4.22815,0.66048,0.01486,-0.10256,4.33061,0.65883,0.02725,0.30132
101.24,4.28280,0.66158,-0.01963,-0.00926,4.21449,0.66268,0.00495,-0.11129,4.20083,0.66322,0.00419,-0.08072,4.20766,0.66103,0.00800,-0.13564,4.28963,0.66021,0.04440,0.15959
101.28,4.31695,0.66103,-0.01867,-0.00384,4.20766,0.66268,-0.00114,-0.13749,4.19400,0.66295,-0.00133,-0.18513,4.19400,0.66103,0.00286,-0.13590,4.26231,0.66295,0.04726,-0.14689
101.32,4.34427,0.66021,-0.01963,0.00966,4.22132,0.66268,-0.00858,-0.10150,4.19400,0.66322,-0.01010,-0.26850,4.20083,0.66130,-0.00305,-0.12796,4.21449,0.66487,0.02877,-0.36947
101.36,4.35794,0.65966,-0.02287,0.13048,4.22815,0.66185,-0.01220,-0.00463,4.20083,0.66268,-0.02896,-0.19611,4.21449,0.66076,-0.00819,-0.10176,4.18717,0.66515,0.00972,-0.39673
101.40,4.35111,0.65774,-0.01181,0.29695,4.24865,0.66130,-0.00724,0.05161,4.22132,0.66021,-0.03182,0.01522,4.23498,0.66048,-0.00991,-0.09687,4.18034,0.66542,-0.00476,-0.34419
101.44,4.34427,0.65829,0.00877,0.28597,4.27597,0.66130,-0.00286,-0.00106,4.24865,0.65966,-0.02325,0.13590,4.26914,0.66021,-0.01620,-0.07609,4.18717,0.66487,-0.01944,-0.23462
101.48,4.32378,0.65911,0.01563,0.15787,4.28963,0.66158,-0.00858,-0.02448,4.27597,0.65856,-0.01696,0.15933,4.29646,0.65911,-0.01963,0.02554,4.19400,0.66350,-0.02496,-0.09118
101.52,4.29646,0.65966,0.01848,0.06908,4.31695,0.66048,-0.01086,0.07821,4.31012,0.65829,-0.01029,0.15747,4.31695,0.65829,-0.01486,0.14106,4.22815,0.66268,-0.02477,0.01125
101.56,4.26231,0.66048,0.02115,-0.02011,4.33061,0.66021,-0.00210,0.16872,4.33061,0.65774,-0.00419,0.14742,4.33744,0.65774,-0.00515,0.18367,4.26231,0.66158,-0.02382,0.09567
101.60,4.22132,0.66158,0.01810,-0.12479,4.31012,0.66021,0.00915,0.10481,4.32378,0.65801,0.00095,0.14821,4.35111,0.65801,0.00229,0.16065,4.28963,0.66048,-0.01639,0.14398
101.64,4.20083,0.66213,0.00991,-0.19519,4.31695,0.66130,0.01105,-0.07014,4.34427,0.65774,0.00743,0.14927,4.33744,0.65801,0.00743,0.12982,4.33744,0.66021,-0.00800,0.08946
101.68,4.18717,0.66240,0.00038,-0.20882,4.29646,0.66158,0.00114,-0.17957,4.32378,0.65856,0.01467,0.10613,4.33061,0.65856,0.01277,0.09012,4.35111,0.66021,-0.00800,0.00873
101.72,4.19400,0.66213,-0.00858,-0.16568,4.28280,0.66158,-0.01201,-0.08707,4.29646,0.65911,0.01696,0.03282,4.30329,0.65911,0.01563,0.02951,4.35111,0.65966,-0.01029,0.00225
101.76,4.21449,0.66158,-0.01391,-0.07609,4.25548,0.65993,-0.01010,0.10203,4.28280,0.65993,0.01772,-0.05121,4.27597,0.65993,0.01544,-0.03745,4.35111,0.65938,-0.01201,0.09700
101.80,4.22815,0.66103,-0.01715,0.08059,4.22815,0.66021,0.00457,0.11010,4.25548,0.66076,0.01258,-0.12121,4.24182,0.66048,0.01143,-0.07847,4.32378,0.65829,-0.00381,0.21993
101.84,4.25548,0.65993,-0.01067,0.27009,4.22132,0.66103,0.00438,-0.01813,4.23498,0.66103,0.00534,-0.12518,4.22132,0.66076,0.00877,-0.10666,4.31012,0.65883,0.01029,0.22973
101.88,4.29646,0.65938,0.01067,0.27816,4.20766,0.66076,-0.00095,-0.07622,4.22132,0.66103,0.00114,-0.09223,4.20766,0.66130,0.00324,-0.13855,4.26914,0.65938,0.01848,0.13445
101.92,4.32378,0.66076,0.02954,-0.09250,4.21449,0.66076,-0.00381,-0.08390,4.20766,0.66103,-0.00095,-0.07252,4.20766,0.66103,-0.00305,-0.15019,4.24182,0.66048,0.02172,0.00503
101.96,4.34427,0.66405,-0.00038,-0.36391,4.22132,0.66048,-0.00724,-0.08310,4.20083,0.66103,-0.00438,-0.04314,4.20766,0.66103,-0.00877,-0.15284,4.22132,0.66130,0.01867,-0.12016
102.00,4.35794,0.66048,-0.02553,-0.06590,4.24865,0.66021,-0.01067,-0.07027,4.22132,0.66076,-0.00762,0.06418,4.22132,0.66048,-0.01715,-0.10732,4.18717,0.66213,0.01124,-0.21292
102.04,4.35111,0.65993,-0.00629,0.27353,4.26914,0.65966,-0.01448,-0.01932,4.24182,0.66021,-0.00324,0.22139,4.24865,0.65938,-0.01906,-0.02011,4.20083,0.66240,-0.00114,-0.23052
102.08,4.33744,0.66021,0.01181,0.28226,4.28280,0.65883,-0.01296,0.05029,4.26231,0.65966,0.01639,0.20048,4.27597,0.65883,-0.01753,0.04579,4.20083,0.66185,-0.00953,-0.18182
102.12,4.31012,0.66130,0.02210,0.11804,4.30329,0.65856,-0.00953,0.10097,4.29646,0.66158,0.03125,-0.20286,4.31012,0.65801,-0.01524,0.10520,4.22132,0.66158,-0.01601,-0.11050
102.16,4.27597,0.66240,0.01982,-0.04288,4.31695,0.65801,-0.00419,0.13987,4.30329,0.66460,-0.00515,-0.47229,4.33061,0.65746,-0.00915,0.15430,4.25548,0.66048,-0.01925,-0.00556
102.20,4.24865,0.66295,0.01448,-0.09991,4.33061,0.65829,0.00114,0.18447,4.33061,0.66076,-0.03354,-0.15761,4.34427,0.65719,-0.00114,0.15946,4.28280,0.65993,-0.01791,0.13207
102.24,4.21449,0.66350,0.01010,-0.10269,4.31012,0.65801,0.00896,0.24362,4.32378,0.65966,-0.01505,0.13842,4.34427,0.65746,0.00515,0.12704,4.32378,0.65883,-0.01010,0.27856
102.28,4.19400,0.66377,0.00572,-0.09078,4.30329,0.65856,0.02515,0.18844,4.33061,0.66021,-0.00591,0.10282,4.34427,0.65774,0.00819,0.10719,4.34427,0.65856,0.00972,0.28160
102.32,4.18034,0.66377,0.00457,-0.12042,4.28280,0.66048,0.03030,-0.00622,4.31012,0.65993,-0.00991,0.09290,4.31695,0.65801,0.01315,0.09832,4.35794,0.65993,0.02115,0.08668
102.36,4.18034,0.66432,-0.00114,-0.20591,4.26231,0.66158,0.02172,-0.13934,4.29646,0.65883,-0.00381,0.16952,4.29646,0.65883,0.01677,0.07516,4.36477,0.66103,0.01524,-0.07477
102.40,4.21449,0.66405,-0.01429,-0.24111,4.24182,0.66213,0.01334,-0.13868,4.26231,0.65938,0.00743,0.16727,4.26914,0.65938,0.01944,0.04804,4.34427,0.66130,0.00553,-0.02673
102.44,4.22815,0.66295,-0.02401,-0.19029,4.20766,0.66240,0.00991,-0.10295,4.24182,0.65966,0.01391,0.06312,4.24182,0.66048,0.02039,0.01932,4.33061,0.66076,0.01029,0.08906
102.48,4.26231,0.66185,-0.02744,-0.15165,4.21449,0.66295,0.00667,-0.09369,4.22132,0.66076,0.01353,-0.07450,4.22132,0.66103,0.02020,-0.00595,4.30329,0.66185,0.02115,0.02951
102.52,4.31012,0.66130,-0.03964,-0.02250,4.20766,0.66295,0.00267,-0.08377,4.20766,0.66103,0.00515,-0.14477,4.20083,0.66185,0.02363,-0.11499,4.26231,0.66322,0.01582,-0.10613
102.56,4.32378,0.65801,-0.03563,0.23674,4.22815,0.66322,-0.00076,-0.06405,4.19400,0.66103,-0.00076,-0.13723,4.20766,0.66350,0.01353,-0.27207,4.22132,0.66322,0.00705,-0.12995
102.60,4.35111,0.65774,-0.01486,0.35994,4.22132,0.66295,-0.00572,-0.00225,4.20766,0.66103,-0.00762,-0.07358,4.21449,0.66322,-0.00324,-0.31428,4.20083,0.66350,0.00343,-0.10229
102.64,4.35111,0.65719,-0.00038,0.32130,4.24865,0.66185,0.00648,-0.10441,4.22132,0.66021,-0.00781,0.00741,4.23498,0.66295,-0.01524,-0.26029,4.20083,0.66350,0.00019,-0.09409
102.68,4.35111,0.65774,0.01277,0.21318,4.26231,0.66460,-0.00629,-0.35001,4.24182,0.66021,-0.00476,0.02263,4.26914,0.66185,-0.02325,-0.18976,4.18034,0.66350,-0.00248,-0.12386
102.72,4.33061,0.65856,0.01639,0.10547,4.29646,0.66213,-0.03487,-0.28649,4.26231,0.65966,0.00076,-0.09567,4.29646,0.66130,-0.03278,-0.05664,4.19400,0.66350,-0.00953,-0.16687
102.76,4.28963,0.65911,0.01829,0.06378,4.31012,0.66076,-0.04021,0.03586,4.31012,0.66130,-0.01448,-0.15827,4.29646,0.65883,-0.03220,0.16197,4.22132,0.66268,-0.01677,-0.18341
102.80,4.26231,0.65993,0.02096,0.03652,4.31695,0.65829,-0.02916,0.30992,4.31695,0.65829,-0.02477,0.05412,4.32378,0.65801,-0.01505,0.26823,4.24865,0.66213,-0.02325,-0.19320
102.84,4.22815,0.66076,0.02325,-0.01972,4.32378,0.65801,-0.00610,0.35742,4.34427,0.65801,-0.00705,0.21080,4.35111,0.65801,-0.00476,0.22827,4.29646,0.66130,-0.03792,-0.06603
102.88,4.21449,0.66213,0.01887,-0.05293,4.33061,0.65829,0.00610,0.22417,4.33744,0.65829,0.00095,0.17772,4.34427,0.65774,0.00305,0.16832,4.31695,0.65829,-0.03411,0.18248
102.92,4.18034,0.66240,0.01334,0.01032,4.30329,0.65883,0.01010,0.10639,4.33744,0.65829,0.00572,0.14675,4.33744,0.65829,0.00858,0.10414,4.33744,0.65801,-0.01658,0.28782
102.96,4.18717,0.66240,0.02172,0.00119,4.28280,0.65911,0.01162,0.05161,4.31012,0.65856,0.01220,0.11433,4.31012,0.65856,0.01067,0.06008,4.36477,0.65746,-0.00743,0.29563
103.00,4.18717,0.66405,0.02896,-0.31905,4.26231,0.65966,0.01448,0.00701,4.28963,0.65938,0.01563,0.08112,4.28963,0.65911,0.01296,0.02554,4.35794,0.65719,0.00648,0.28332
103.04,4.21449,0.66679,-0.00705,-0.54388,4.24182,0.66048,0.01258,-0.03361,4.26914,0.65993,0.01734,0.08085,4.26231,0.65966,0.01315,-0.01734,4.34427,0.65801,0.01791,0.20048
103.08,4.24865,0.66322,-0.03792,-0.25315,4.22132,0.66076,0.00934,-0.02567,4.23498,0.66076,0.01925,0.13114,4.23498,0.66021,0.01201,-0.06908,4.32378,0.65883,0.02420,0.07821
103.12,4.26914,0.66185,-0.02782,0.08840,4.21449,0.66103,0.00991,-0.02382,4.20766,0.66103,0.03087,0.08879,4.21449,0.66076,0.00724,-0.11301,4.28963,0.66021,0.02344,-0.03321
103.16,4.30329,0.66130,-0.01925,0.19783,4.21449,0.66130,0.01315,-0.14358,4.20766,0.66350,0.03354,-0.13180,4.22132,0.66076,0.00248,-0.14199,4.26231,0.66076,0.02001,-0.10414
103.20,4.33744,0.66048,-0.01124,0.25487,4.22132,0.66268,0.00267,-0.32090,4.20766,0.66405,0.02553,-0.44556,4.20766,0.66103,-0.00419,-0.16091,4.22815,0.66185,0.01486,-0.15403
103.24,4.35794,0.66021,0.00076,0.27975,4.23498,0.66240,-0.02439,-0.22404,4.21449,0.66679,-0.00972,-0.55817,4.20766,0.66048,-0.01201,-0.13604,4.20083,0.66213,0.00553,-0.13868
103.28,4.35794,0.66048,0.01258,0.25897,4.24865,0.65966,-0.02782,0.14106,4.22132,0.66295,-0.03754,-0.24375,4.23498,0.65993,-0.01639,-0.07437,4.19400,0.66213,0.00114,-0.05942
103.32,4.33744,0.66103,0.02782,0.09872,4.27597,0.65883,-0.00172,0.26638,4.24865,0.66213,-0.02782,0.06325,4.26914,0.65911,-0.01848,0.00357,4.19400,0.66213,-0.00038,0.03004
103.36,4.31695,0.66377,0.01944,-0.05161,4.28963,0.66048,0.00629,0.10269,4.28280,0.66103,-0.02115,0.11817,4.29646,0.65829,-0.01601,0.07847,4.21449,0.66158,0.00838,0.00159
103.40,4.28963,0.66213,0.01810,-0.07993,4.31695,0.65993,0.00133,0.01720,4.31012,0.66048,-0.01448,0.05651,4.31695,0.65774,-0.01086,0.12148,4.24182,0.66322,0.00705,-0.17931
103.44,4.25548,0.66515,0.01715,-0.16925,4.32378,0.66021,0.00210,0.04804,4.31012,0.66021,-0.01658,-0.01231,4.34427,0.65746,-0.00591,0.15046,4.26914,0.66295,-0.01162,-0.22536
103.48,4.22132,0.66432,0.00019,-0.15721,4.31695,0.65993,0.00629,0.07583,4.33061,0.65938,-0.02249,0.08085,4.34427,0.65719,0.00095,0.17626,4.30329,0.66185,-0.02077,-0.04115
103.52,4.19400,0.66432,0.00095,-0.08760,4.30329,0.66076,0.01067,0.05426,4.34427,0.65774,-0.01334,0.24402,4.33744,0.65746,0.00934,0.17282,4.33061,0.66076,-0.01582,0.16621
103.56,4.18034,0.66432,0.00076,-0.17560,4.29646,0.66103,0.00972,0.04301,4.30329,0.65801,0.00305,0.27326,4.32378,0.65801,0.01582,0.14768,4.35794,0.66021,-0.00191,0.23277
103.60,4.18717,0.66487,-0.00915,-0.32778,4.26914,0.66130,0.01315,0.04737,4.29646,0.65829,0.01353,0.17719,4.30329,0.65883,0.02058,0.12770,4.36477,0.66048,0.01372,0.05703
103.64,4.20766,0.66432,-0.03430,-0.28094,4.24865,0.66213,0.01544,0.00463,4.26231,0.65938,0.01677,0.06974,4.27597,0.65966,0.02477,0.11539,4.35111,0.66268,0.00057,-0.07609
103.68,4.22815,0.66130,-0.04135,-0.01045,4.24865,0.66268,0.01429,-0.06868,4.25548,0.65966,0.01734,-0.00357,4.24865,0.66048,0.03411,0.00172,4.33061,0.66021,-0.00629,0.08443
103.72,4.26231,0.66021,-0.02935,0.15112,4.22132,0.66322,0.01220,-0.19783,4.23498,0.66076,0.01715,-0.08218,4.24182,0.66295,0.02992,-0.21504,4.31012,0.66103,0.01048,0.18751
103.76,4.28963,0.65938,-0.02344,0.17706,4.20083,0.66405,-0.00038,-0.33387,4.20766,0.66130,0.01048,-0.14728,4.20766,0.66350,0.01143,-0.31098,4.27597,0.66158,0.01753,0.09673
103.80,4.31695,0.65829,-0.01601,0.19135,4.22132,0.66350,-0.01944,-0.33321,4.20083,0.66158,0.00362,-0.17031,4.20766,0.66350,-0.00057,-0.28014,4.24182,0.66268,0.01906,-0.04804
103.84,4.35111,0.65801,-0.00762,0.18354,4.22132,0.66240,-0.03506,-0.13881,4.20766,0.66158,-0.00362,-0.17229,4.20766,0.66322,-0.00896,-0.26691,4.20083,0.66322,0.01391,-0.20485
103.88,4.35794,0.65774,-0.00057,0.16330,4.24865,0.65993,-0.03259,0.10785,4.22132,0.66130,-0.01067,-0.14967,4.22132,0.66295,-0.01944,-0.27948,4.18717,0.66405,0.00210,-0.32130
103.92,4.34427,0.65801,0.00553,0.14424,4.26231,0.65938,-0.01906,0.18910,4.24865,0.66076,-0.01753,-0.07874,4.25548,0.66213,-0.03773,-0.14781,4.18034,0.66377,-0.01772,-0.28663
103.96,4.34427,0.65829,0.00915,0.17004,4.28280,0.65883,-0.01334,0.15919,4.26914,0.65966,-0.01829,0.02422,4.26914,0.65911,-0.03716,0.11010,4.19400,0.66213,-0.02611,-0.12121
104.00,4.29646,0.65856,0.01791,0.21464,4.31012,0.65829,-0.00743,0.13445,4.29646,0.65911,-0.01410,0.09753,4.29646,0.65856,-0.02230,0.22668,4.21449,0.66130,-0.02496,0.00344
104.04,4.27597,0.65966,0.02763,0.20405,4.31012,0.65829,-0.00324,0.12346,4.31695,0.65856,-0.00972,0.16012,4.32378,0.65774,-0.01391,0.21676,4.23498,0.66021,-0.02325,0.06815
104.08,4.24182,0.66048,0.04116,0.02924,4.33061,0.65801,0.00152,0.13564,4.33061,0.65829,-0.00248,0.24653,4.33061,0.65746,-0.00591,0.19929,4.26914,0.65938,-0.01944,0.11566
104.12,4.21449,0.66377,0.03525,-0.25659,4.31012,0.65829,0.00838,0.13617,4.34427,0.65829,0.00743,0.37052,4.34427,0.65719,0.00229,0.16965,4.30329,0.65856,-0.01353,0.14450
104.16,4.20083,0.66405,0.01181,-0.34485,4.30329,0.65883,0.01296,0.12293,4.33061,0.65829,0.03125,0.36325,4.33061,0.65774,0.00858,0.12307,4.33744,0.65829,-0.00705,0.15218
104.20,4.17351,0.66405,0.00095,-0.26413,4.28280,0.65938,0.01620,0.13193,4.31012,0.66103,0.04631,0.10269,4.31695,0.65801,0.01143,0.08813,4.35794,0.65801,-0.00076,0.14384
104.24,4.19400,0.66405,-0.00743,-0.19281,4.26231,0.65966,0.02744,0.04645,4.28963,0.66240,0.04783,-0.32606,4.28963,0.65856,0.01563,0.05029,4.36477,0.65829,0.00419,0.13802
104.28,4.20083,0.66350,-0.01448,-0.11830,4.24865,0.66213,0.02573,-0.15496,4.26231,0.66652,0.01258,-0.55460,4.26231,0.65938,0.01639,-0.00807,4.35794,0.65829,0.01010,0.13868
104.32,4.22815,0.66268,-0.01677,-0.05439,4.23498,0.66240,0.00915,-0.22589,4.24182,0.66322,-0.01925,-0.26519,4.23498,0.65993,0.01524,-0.07066,4.33061,0.65911,0.01563,0.14159
104.36,4.26231,0.66213,-0.01772,-0.01178,4.22132,0.66240,0.00095,-0.14490,4.21449,0.66295,-0.00705,0.02104,4.22132,0.66076,0.01010,-0.11605,4.30329,0.65966,0.01944,0.19016
104.40,4.28963,0.66130,-0.01848,0.04711,4.20766,0.66213,0.00019,-0.09859,4.19400,0.66322,-0.00362,0.01045,4.21449,0.66076,0.00438,-0.12227,4.27597,0.66048,0.02916,0.23767
104.44,4.31695,0.66048,-0.01505,0.12743,4.21449,0.66268,-0.00438,-0.10044,4.19400,0.66295,-0.00457,-0.07913,4.20083,0.66103,0.00000,-0.11513,4.22815,0.66158,0.04421,0.11632
104.48,4.34427,0.65993,-0.00724,0.18513,4.23498,0.66185,-0.01029,-0.05624,4.20766,0.66295,-0.01105,-0.16263,4.21449,0.66076,-0.00457,-0.09779,4.20083,0.66405,0.05393,-0.32619
104.52,4.34427,0.65993,0.00076,0.21596,4.24182,0.66158,-0.00991,0.00715,4.20766,0.66213,-0.01925,-0.18222,4.23498,0.66076,-0.00934,-0.04076,4.18034,0.66816,0.01448,-0.66350
104.56,4.35111,0.65993,0.01010,0.23912,4.26231,0.66103,-0.00858,0.04460,4.24182,0.66158,-0.02973,-0.09263,4.26231,0.65993,-0.01162,0.08707,4.18717,0.66515,-0.02496,-0.42862
104.60,4.33061,0.66076,0.02077,0.21252,4.28280,0.66076,-0.00400,0.03361,4.26231,0.65938,-0.03087,0.09263,4.27597,0.65911,0.00133,0.12836,4.18717,0.66405,-0.02039,-0.13193
104.64,4.28963,0.66158,0.02896,0.10256,4.31012,0.66103,-0.00610,0.03361,4.29646,0.65856,-0.01906,0.20405,4.30329,0.66048,0.00515,0.02726,4.22132,0.66405,-0.02249,-0.08046
104.68,4.26231,0.66268,0.04059,-0.24508,4.31695,0.66021,-0.00591,0.13643,4.31695,0.65801,-0.00934,0.19373,4.32378,0.65993,0.00019,-0.00768,4.24182,0.66268,-0.02992,0.00768
104.72,4.24182,0.66679,0.00953,-0.55618,4.31695,0.66021,0.00381,0.23502,4.32378,0.65801,-0.00343,0.16541,4.34427,0.66021,0.00076,0.04182,4.27597,0.66103,-0.02515,0.14424
104.76,4.21449,0.66377,-0.02820,-0.32699,4.31695,0.66021,0.01848,0.17190,4.31695,0.65774,0.00191,0.17044,4.33744,0.65993,0.00305,0.11129,4.31012,0.66048,-0.01505,0.21041
104.80,4.20083,0.66240,-0.02096,0.02038,4.31012,0.66158,0.03125,-0.18262,4.31695,0.65801,0.01029,0.16885,4.33061,0.66021,0.01162,0.13379,4.33061,0.65993,-0.00591,0.20445
104.84,4.18717,0.66213,-0.01124,0.05624,4.28280,0.66460,0.00286,-0.48195,4.31695,0.65856,0.01810,0.10203,4.31695,0.66103,0.01639,0.08469,4.35111,0.65993,0.00381,0.12055
